rank,pool,mode,horizon,strategy,components,threshold,signals,win_rate,average_return,median_return,profit_factor,worst_return,best_return,robust_mean,score,target_89_gap,meets_89
697,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Secondary: Breakdown + 50D Support + Reversal: 50D Support + RSI + Higher Low + Reversal: 50D Support + Volume,4,2,838,0.5334128878281623,0.008322163252221241,0.0037852617545870437,1.219875615983001,-0.7057826086956522,2.356521739130435,-0.0005208270053670072,38.04060592134861,50.95939407865139,False
698,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + RSI + Higher Low + Reversal: 50D Support + Hammer + Reversal: 50D Support + Volume,3,2,472,0.5953389830508474,0.02646158248776373,0.003934795263692337,1.8922880705396412,-0.6267018006148442,5.148387096774193,0.010553449870844602,37.802172110959404,51.197827889040596,False
699,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: Bull Engulf + Support + Reversal: 50D Support + RSI + Higher Low,3,2,532,0.6127819548872181,0.012213091715046092,0.004306527090366052,1.5260657536457536,-0.6259314456035767,1.670588235294118,0.0061711713898972165,37.27796648602957,51.72203351397043,False
700,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Secondary: Breakdown + 50D Support + Reversal: Bull Engulf + Support + Reversal: 50D Support + RSI + Higher Low,4,2,532,0.6127819548872181,0.012213091715046092,0.004306527090366052,1.5260657536457536,-0.6259314456035767,1.670588235294118,0.0061711713898972165,37.27796648602957,51.72203351397043,False
701,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Hammer + Reversal: Bull Engulf + Support,3,2,525,0.6095238095238096,0.013377054224609776,0.0039024390243902474,1.5917253216971075,-0.6259314456035767,1.670588235294118,0.005956179631838286,37.15478456381012,51.84521543618988,False
702,WINNERS_20D,CONSENSUS,20,Reversal: Bottom Reclaim + Support + Reversal: Bull Engulf + Support + Reversal: 50D Support + RSI + Higher Low,3,2,371,0.6199460916442049,0.06541199441871981,0.026830076184166884,2.103110854239312,-0.9030172413793103,6.198935462408517,0.027963774543968863,37.1,51.9,False
703,WINNERS_20D,CONSENSUS,20,Reversal: Bottom Reclaim + Support + Secondary: Breakdown + 50D Support + Reversal: Bull Engulf + Support + Reversal: 50D Support + RSI + Higher Low,4,2,371,0.6199460916442049,0.06541199441871981,0.026830076184166884,2.103110854239312,-0.9030172413793103,6.198935462408517,0.027963774543968863,37.1,51.9,False
704,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Secondary: Breakdown + 50D Support + Reversal: 50D Support + Hammer + Reversal: Bottom Reclaim + Support,4,2,541,0.5304990757855823,0.021105167307730495,0.004528450482378599,1.5080757152042417,-0.6267018006148442,1.6224489795918364,0.008951720414151737,37.07291267460052,51.92708732539948,False
705,CROSS_10D_20D,AND,10,10D:Reversal: 50D Support + Bull Engulf + 20D:Reversal: Bull Engulf + Support,2,2,596,0.587248322147651,0.008967606093775097,0.002501950380943141,1.7166728130071371,-0.6900149031296572,1.552941176470588,0.004432032529612712,36.977516926241755,52.022483073758245,False
706,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Volume + Reversal: 50D Support + Hammer + Reversal: 50D Support + RSI + Higher Low,3,2,418,0.6172248803827751,0.026729383419858727,0.0076505307777140485,1.6104049117243684,-0.9030172413793103,2.9483870967741934,0.013981608113977672,36.04167554254535,52.95832445745465,False
707,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Secondary: Breakdown + 50D Support + Reversal: 50D Support + Volume + Reversal: 50D Support + RSI + Higher Low,4,2,752,0.538563829787234,0.008761310532789788,0.005516696204981741,1.1589447238734716,-0.9834088927637314,1.0762331838565022,0.000998323745364544,35.88841731186741,53.11158268813259,False
708,WINNERS_20D,AND,20,Reversal: 50D Support + Bull Engulf + Reversal: Bull Engulf + Support,2,2,520,0.6115384615384616,0.011721406758913398,0.003953219512195183,1.5236392434215031,-0.6259314456035767,1.670588235294118,0.00559543387023746,35.8191063337837,53.1808936662163,False
709,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Secondary: Breakdown + 50D Support + Reversal: Bull Engulf + Support,3,2,520,0.6115384615384616,0.011721406758913398,0.003953219512195183,1.5236392434215031,-0.6259314456035767,1.670588235294118,0.00559543387023746,35.8191063337837,53.1808936662163,False
710,CROSS_10D_20D,AND,20,10D:Reversal: 50D Support + Bull Engulf + 20D:Reversal: Bull Engulf + Support,2,2,520,0.6115384615384616,0.011721406758913398,0.003953219512195183,1.5236392434215031,-0.6259314456035767,1.670588235294118,0.00559543387023746,35.8191063337837,53.1808936662163,False
711,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + RSI,4,3,395,0.5822784810126582,0.06741360536587983,0.010594467333725932,2.5607546290163405,-0.696236559139785,9.459081836327346,0.018945022904190967,35.234407316316215,53.765592683683785,False
712,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Reversal: 50D Support + RSI + Higher Low + Reversal: Bottom Reclaim + Support,4,3,382,0.5863874345549738,0.06984610341257745,0.010715952878685653,2.6192172710559594,-0.696236559139785,9.459081836327346,0.019734264808772876,34.59732070079019,54.40267929920981,False
713,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + RSI + Higher Low,4,3,343,0.6268221574344023,0.06779562703476544,0.03254437869822491,2.093391887565242,-0.9030172413793103,6.198935462408517,0.027284468164000094,34.300000000000004,54.699999999999996,False
714,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + Volume,4,3,354,0.6271186440677966,0.026296906907994633,0.013539039996302682,1.7453237005130862,-0.9030172413793103,0.6964285714285712,0.02112756917522873,33.68461511901836,55.31538488098164,False
715,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Volume + Reversal: 50D Support + Hammer + Reversal: Bull Engulf + Support,3,2,433,0.5866050808314087,0.020500069248828807,0.004784688995215447,1.5640852633385711,-0.5740008783487045,2.9483870967741934,0.00813993816883144,33.540606004857544,55.459393995142456,False
716,WINNERS_10D,CONSENSUS,10,Secondary: Breakdown + 50D Support + Reversal: 50D Support + Hammer + Reversal: 50D Support + RSI,3,2,425,0.5270588235294118,0.06252641146927826,0.00591715976331364,2.255113663228401,-0.7945071113290829,6.290448343079922,0.021373147328737106,32.84442800788956,56.15557199211044,False
717,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Higher Low + Reversal: 50D Support + Hammer + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + RSI,4,3,417,0.5683453237410072,0.057712197839954134,0.00828729281767937,2.1304434054890753,-0.696236559139785,9.459081836327346,0.010131655830947224,32.75052618985796,56.24947381014204,False
718,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Hammer + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + Volume + Reversal: 50D Support + RSI,4,3,430,0.5604651162790698,0.0274502514972574,0.012502105250185802,1.4067740763431915,-0.999015561015561,5.148387096774193,0.003754182406083661,31.84120031627311,57.15879968372689,False
719,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + Volume,4,3,397,0.6020151133501259,0.015423390536213395,0.007407407407407307,1.609899640882183,-0.5947777777777778,0.7185929648241205,0.011278347352569312,31.53676952265976,57.46323047734024,False
720,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Higher Low + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + Volume + Reversal: 50D Support + Hammer,4,3,343,0.6209912536443148,0.025309643744016723,0.008768433638900008,1.6614793525054785,-0.9030172413793103,0.6964285714285712,0.020258974387037325,31.410679553607036,57.58932044639296,False
721,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + RSI + Higher Low + Reversal: 50D Support + Hammer + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + RSI,4,3,392,0.5663265306122449,0.06071245786917485,0.008764323336291513,2.149293415304068,-0.696236559139785,9.459081836327346,0.011818401911662887,31.291321222898592,57.70867877710141,False
722,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Secondary: Breakdown + 50D Support + Reversal: 50D Support + Volume,3,2,751,0.525965379494008,0.00697541642486899,0.00291545189504383,1.186425507703755,-0.7057826086956522,2.356521739130435,-0.002047702574608377,31.23909195305205,57.76090804694795,False
723,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + Volume + Reversal: 50D Support + RSI,4,3,368,0.5760869565217391,0.023803079541293615,0.016825961910594045,1.382169087635668,-0.999015561015561,1.8734030197444835,0.010146832682578618,31.01512837854775,57.98487162145225,False
724,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: Bottom Reclaim + Support + Secondary: Breakdown + 50D Support + Reversal: 50D Support + Hammer,4,2,471,0.535031847133758,0.04037766911670179,0.004359906301649952,1.628723077319089,-0.7883211678832117,7.915789473684212,0.0041019868119531976,30.85916374238031,58.14083625761969,False
725,WINNERS_10D,CONSENSUS,10,Secondary: Breakdown + 50D Support + Reversal: 50D Support + RSI + Higher Low + Reversal: 50D Support + Volume,3,2,660,0.5287878787878788,0.009395048133103582,0.004645938366598212,1.2248291516563927,-0.7057826086956522,2.356521739130435,-0.00011922743291174234,30.64025859420147,58.35974140579853,False
726,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Higher Low + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + Hammer + Reversal: 50D Support + RSI + Higher Low,4,3,305,0.6295081967213115,0.07295850300810709,0.028301886792452935,2.1212531993415418,-0.9030172413793103,6.198935462408517,0.027401200398371357,30.5,58.5,False
727,WINNERS_10D,CONSENSUS,10,Secondary: Breakdown + 50D Support + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + Volume + Reversal: 50D Support + RSI,4,3,384,0.5651041666666666,0.022608103723558346,0.013382878827185918,1.3744718695707585,-0.999015561015561,1.8734030197444835,0.00951593828816681,30.4381459611411,58.5618540388589,False
728,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Higher Low + Reversal: Bottom Reclaim + Support + Reversal: Bull Engulf + Support + Reversal: 50D Support + RSI + Higher Low,4,3,304,0.6151315789473685,0.07166853523539315,0.02768448131494239,2.1306467749439717,-0.9030172413793103,6.198935462408517,0.025947022639186072,30.4,58.6,False
729,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Higher Low + Reversal: 50D Support + RSI + Higher Low + Reversal: 50D Support + Hammer + Reversal: Bottom Reclaim + Support,4,3,346,0.5838150289017341,0.07348644314842381,0.009133472367048978,2.642039188056146,-0.696236559139785,9.459081836327346,0.01814689267718648,30.365921395645763,58.63407860435424,False
730,CROSS_10D_20D,AND,20,10D:Reversal: 50D Support + RSI + 20D:Reversal: 50D Support + Volume,2,2,650,0.5353846153846153,0.004889579490811343,0.012295312897263155,1.0532653295737802,-0.9846058534501175,6.810090328266138,-0.019371046103938833,29.832566110159107,59.16743388984089,False
731,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Hammer + Reversal: Bottom Reclaim + Support,3,2,486,0.5288065843621399,0.01637017283801269,0.004466868412995373,1.3841939938949794,-0.6267018006148442,1.552941176470588,0.00679419629477114,29.655866769137727,59.34413323086227,False
732,WINNERS_10D,AND,10,Reversal: 50D Support + Hammer + Reversal: 50D Support + Volume,2,2,389,0.5886889460154242,0.024256302747630073,0.0037735849056603765,1.8587160937180451,-0.6267018006148442,5.148387096774193,0.006552021096864422,29.509162217903274,59.490837782096726,False
733,CROSS_10D_20D,AND,10,10D:Reversal: 50D Support + Hammer + 20D:Reversal: 50D Support + Volume,2,2,389,0.5886889460154242,0.024256302747630073,0.0037735849056603765,1.8587160937180451,-0.6267018006148442,5.148387096774193,0.006552021096864422,29.509162217903274,59.490837782096726,False
734,CROSS_10D_20D,AND,10,10D:Reversal: 50D Support + Volume + 20D:Reversal: 50D Support + Hammer,2,2,389,0.5886889460154242,0.024256302747630073,0.0037735849056603765,1.8587160937180451,-0.6267018006148442,5.148387096774193,0.006552021096864422,29.509162217903274,59.490837782096726,False
735,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + RSI + Higher Low + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + RSI,4,3,338,0.5769230769230769,0.07327351602772489,0.010068991771179592,2.5565272556530894,-0.696236559139785,9.459081836327346,0.01661051724266072,29.12325553500852,59.876744464991475,False
736,WINNERS_20D,AND,20,Reversal: 50D Support + Volume + Reversal: 50D Support + Hammer,2,2,346,0.5982658959537572,0.023301102860406184,0.005518360722256088,1.5879124040125763,-0.5740008783487045,2.9483870967741934,0.009692103983127415,28.06711559104701,60.93288440895299,False
737,CROSS_10D_20D,AND,20,10D:Reversal: 50D Support + Hammer + 20D:Reversal: 50D Support + Volume,2,2,346,0.5982658959537572,0.023301102860406184,0.005518360722256088,1.5879124040125763,-0.5740008783487045,2.9483870967741934,0.009692103983127415,28.06711559104701,60.93288440895299,False
738,CROSS_10D_20D,AND,20,10D:Reversal: 50D Support + Volume + 20D:Reversal: 50D Support + Hammer,2,2,346,0.5982658959537572,0.023301102860406184,0.005518360722256088,1.5879124040125763,-0.5740008783487045,2.9483870967741934,0.009692103983127415,28.06711559104701,60.93288440895299,False
739,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Reversal: Bottom Reclaim + Support + Reversal: Bull Engulf + Support,4,3,433,0.605080831408776,0.010132586533511739,0.003597122302158251,1.44863710478614,-0.6053897978825795,1.670588235294118,0.0034065024145478197,27.941168201967525,61.05883179803247,False
740,WINNERS_20D,AND,20,Reversal: Bottom Reclaim + Support + Reversal: 50D Support + RSI + Higher Low,2,2,277,0.6245487364620939,0.07907256247133389,0.035409035409035505,2.1777036660040316,-0.9030172413793103,6.198935462408517,0.03532481710725972,27.700000000000003,61.3,False
741,WINNERS_20D,AND,20,Reversal: 50D Support + Higher Low + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + RSI + Higher Low,3,3,277,0.6245487364620939,0.07907256247133389,0.035409035409035505,2.1777036660040316,-0.9030172413793103,6.198935462408517,0.03532481710725972,27.700000000000003,61.3,False
742,WINNERS_20D,CONSENSUS,20,Reversal: Bottom Reclaim + Support + Secondary: Breakdown + 50D Support + Reversal: 50D Support + RSI + Higher Low,3,2,277,0.6245487364620939,0.07907256247133389,0.035409035409035505,2.1777036660040316,-0.9030172413793103,6.198935462408517,0.03532481710725972,27.700000000000003,61.3,False
743,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Higher Low + Reversal: Bottom Reclaim + Support + Secondary: Breakdown + 50D Support + Reversal: 50D Support + RSI + Higher Low,4,3,277,0.6245487364620939,0.07907256247133389,0.035409035409035505,2.1777036660040316,-0.9030172413793103,6.198935462408517,0.03532481710725972,27.700000000000003,61.3,False
744,CROSS_10D_20D,AND,20,10D:Reversal: 50D Support + RSI + Higher Low + 20D:Reversal: Bottom Reclaim + Support,2,2,277,0.6245487364620939,0.07907256247133389,0.035409035409035505,2.1777036660040316,-0.9030172413793103,6.198935462408517,0.03532481710725972,27.700000000000003,61.3,False
745,CROSS_10D_20D,AND,20,10D:Reversal: Bottom Reclaim + Support + 20D:Reversal: 50D Support + RSI + Higher Low,2,2,277,0.6245487364620939,0.07907256247133389,0.035409035409035505,2.1777036660040316,-0.9030172413793103,6.198935462408517,0.03532481710725972,27.700000000000003,61.3,False
746,WINNERS_10D,AND,10,Reversal: 50D Support + RSI + Higher Low + Reversal: Bottom Reclaim + Support,2,2,312,0.5801282051282052,0.0789730467229267,0.010613059172417283,2.6587523312393064,-0.696236559139785,9.459081836327346,0.01759762277175876,27.407966241603862,61.59203375839614,False
747,WINNERS_10D,AND,10,Reversal: 50D Support + Higher Low + Reversal: 50D Support + RSI + Higher Low + Reversal: Bottom Reclaim + Support,3,3,312,0.5801282051282052,0.0789730467229267,0.010613059172417283,2.6587523312393064,-0.696236559139785,9.459081836327346,0.01759762277175876,27.407966241603862,61.59203375839614,False
748,WINNERS_10D,AND,10,Reversal: 50D Support + Higher Low + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + RSI,3,3,312,0.5801282051282052,0.0789730467229267,0.010613059172417283,2.6587523312393064,-0.696236559139785,9.459081836327346,0.01759762277175876,27.407966241603862,61.59203375839614,False
